COMPLAINT,#WellsFargo #WarrenBuffett #BerkShireHathaway are Nazis Days ago do #Illegal #Foreclosure #Disabled #Veteran #Home_—_ 6siQljGy,END
NEWSNEGATIVE,#WellsFargo customer account openings plunge 44%. Read more: 4JwLf $WFC,END
NEWSNEGATIVE,#WellsFargo customer account openings plunge 44%. Read more: 3Q21wpsWL $WFC,END
MISCELLANEOUS,_“_ ,END
COMPLAINT,"$7 to my name but $300 sitting in ""pending deposits""  wtf Wells Fargo how am I supposed to drink tonight",END
SUGGESTION,$ALR $EEA $NTEST.C $SHLO Algorithmic Buy/Sell Alerts  _™_å -  5Rl,END
SUGGESTION,"$ARES $BUR $SZC $PF If you want real-time algorithmic trading alerts, check out - 1sqCRtTD 1V1zDD",END
SUGGESTION,"$BCX $MYOS $RSPP $AU If you want real-time algorithmic trading alerts, check out - https://t.co/3SkgFFqnfY 4KE44",END
SUGGESTION,$CHKE $CDNS $DLB $SBCP Find Stocks You Should Be Trading _™_å - 4GWXX ,END
SUGGESTION,"$CNMD $BPY $MLI $WOR Buy/Sell Signals, Market Pulse, and News. One Platform. - https://t.co/7UQIVW60vX https://t.co/8Wie3upidJ",END
SUGGESTION,$CPRT $MC $CARA $ELC The EASIEST way to find out stocks to buy! - https://t.co/7UQIVW60vX https://t.co/8Wie3upidJ,END
SUGGESTION,$ESGR $PERY $RICK $CEM Need more trade ideas? USE THIS! - 6uSyvfql1 5Ld,END
SUGGESTION,$EVY $DPM $NLY $CMI Find Stocks to Trade - 8Rq8fIB 4mRFdddXb,END
SUGGESTION,$FPL $INOD $AT $OFIX The EASIEST way to find out stocks to buy! -  5Rl,END
SUGGESTION,$GDO $JMT $RELL $SRVA The SIMPLEST way to find out stocks to buy! - 4GWXX ,END
SUGGESTION,$GLRE $XNCR $REIS $DPLO Find Stocks You Should Be Trading _™_å - 0Afj 205VAg,END
SUGGESTION,"$IGLEU $AAAP $STON $ULTI A Platform For Day Traders, By Day Traders. - 4pgRRQ https://t.co/5cT53xRIpO",END
SUGGESTION,"$IMMY $MNDO $SLG $STLRU A Platform For Day Traders, By Day Traders. - 0Afj 205VAg",END
SUGGESTION,$JPM^F $CLS $INOV $CPIX Real-Time Algorithmic Trading Alerts - https://t.co/3SkgFFqnfY 4KE44,END
SUGGESTION,$MET^A $UTMD $SSW^E $CASH The best way to find stocks to trade - 4Yymx 4zCcEnX,END
SUGGESTION,$MPO $CEE $EGRX $PH Find Stocks to Trade - https://t.co/3SkgFFHY7w 52eVC,END
SUGGESTION,$NEE $FDC $SWX $OGXI STOP Missing Out! Get Trade Ideas - https://t.co/7UQIVW60vX ,END
SUGGESTION,$NGHCZ $PNM $FLXN $CVG Algorithmic Buy/Sell Alerts  _™_å - 1sqCzSv3 7f4hOhhB,END
SUGGESTION,"$NJR $TA $WBAI $FGB Buy/Sell Signals, Market Pulse, and News. One Platform. - 97BS6C https://t.co/2ezsJXR1Zy",END
SUGGESTION,$NKE $IBN $FAB $SWK Find Stocks to Trade - 97BS6C https://t.co/2ezsJXR1Zy,END
SUGGESTION,"$ORG $CTWS $FDEU $MITK Stop getting into stocks LATE, get in AT THE START! Use this - - 97BS6C https://t.co/2ezsJXR1Zy",END
sUGGESTION,$OTIC $MS^I $PGZ $ANH^C Find Stocks to Trade - https://t.co/0G2DYCxMg9 https://t.co/9GiGedjmJy,END
SUGGESTION,$PAM $BLK $KSS $WYY Stocks To Trade - 6k7dkcYdw 3w1VUaeR,END
SUGGESTION,$PFBC $TLN $CLAC $FEIM Day trader? You need this - https://t.co/7UQIVW60vX ,END
SUGGESTION,$RLGT $JPI $SEDG $TCON The SIMPLEST way to find out stocks to buy! - https://t.co/7UQIVW60vX https://t.co/8Wie3upidJ,END
SUGGESTION,$RPAI $AMT^A $DPW $CCNWW Find stocks to trade now - 97BS6C ,END
SUGGESTION,$RTEC $PDS $MNST $NDLS Use Algorithmic Buy/Sell Alerts for EXPLOSIVE GAINS_™”Ç - https://t.co/3SkgFFqnfY https://t.co/9c4HEXrqVk,END
SUGGESTION,"$SPWR $AL $FE $FRED If you want real-time algorithmic trading alerts, check out -  2GNK0EC1H",END
SUGGESTION,$SSW^D $MEIP $NYLD $AES Algorithmic Buy/Sell Alerts - 0dcwh5La0 https://t.co/7xSnaBtUq1,END
sUGGESTION,"$SUI^A $TCP $IGLE $FNGN A Platform For Day Traders, By Day Traders. -  2GNK0EC1H",END
SUGGESTION,"$SWM $TICC $FCAP $FCSC Buy/Sell Signals, Market Pulse, and News. One Platform. - https://t.co/7d490W2JFVhttps://t.co/9b7qPceXRx",END
SUGGESTION,$WF $USATP $EQFN $PSB^V Algorithmic Buy/Sell Alerts  _™_å - 0dcwh5La0 https://t.co/7xSnaBtUq1,END
NEWSNEGATIVE,$WFC new accounts fell because they stopped conjuring them out of their fertile imagination and their existing cust_—_ 2,END
MISCELLANEOUS,1-14 Tickets Ariana Grande 3/1/17 Wells Fargo Center - PA 09aiFYsxF 3rVBqj,END
NEWSPOSITIVE,"All signs point to a happy holiday shopping season, according to  #Economists #HolidaySales Outlook._—_ 78uBEtm",END
MISCELLANEOUS,"ATTENTION: ""Skating for the Food Bank of Iowa"" has moved from Brenton to  Wells Fargo Arena today._—_ 8ESQofC6",END
NEWSNEGATIVE,Bank regulator imposes restrictions on  ,END
NEWSNEGATIVE,Bank regulator imposes tighter restrictions on Wells Fargo _—– US News &amp; World Report - 3 #GoogleAlerts,END
NEWSNEGATIVE,Bank regulator issues new restrictions against Wells Fargo 83OYG #SF,END
NEWSNEUTRAL,BRIEF-#WellsFargo appoints division manager of real estate specialty group. Read more: 9z2IOabrP $WFC,END
COMPLAINT,closed my last checking at WellsFargo. Told banker/mngr while she sat with deer in headlight expression why.Whats my source you ask? THE UN,END
COMPLAINT,Closed my Wells Fargo account 7JwhpPF,END
SUGGESTION,Commercial Real Estate _—– Wells Fargo Commercial #online #payday #loan 2HRLyk9,END
SUGGESTION,Commercial Real Estate _—– Wells Fargo Commercial #online #payday #loan 1eAuubkCj,END
SUGGESTION,Commercial Real Estate _—– Wells Fargo Commercial #online #payday #loan 38Z2c,END
SUGGESTION,Community College Student Loans _—– Career Training Loans _—– Wells Fargo #payday #loan #lenders #only https://t.co/5MeqKN5sMc,END
SUGGESTION,Community College Student Loans _—– Career Training Loans _—– Wells Fargo #payday #loan #lenders #only 8yhLcJuI,END
SUGGESTION,Community College Student Loans _—– Career Training Loans _—– Wells Fargo #payday #loan #lenders #only 4jdvjEkU,END
MISCELLANEOUS,Companies #Taurus should work for        ,END
MISCELLANEOUS,Companies #Taurus should work for        ,END
SUGGESTION,Consider Debt Consolidation _—– Wells Fargo #federal #pell #grant 7csz,END
SUGGESTION,Consider Debt Consolidation _—– Wells Fargo #federal #pell #grant 1v,END
NEWSPOSITIVE,Consumer confidence boosts holiday shopping; Economists predict 3.8% sales growth. Full report via  2HIb7M,END
MISCELLANEOUS,Cov is gonna get boo'd out of the Wells Fargo Center by the end of the night,END
NEWSNEUTRAL,"Despite #Cisco's Below-Consensus Q2 Guidance, Wells Fargo Sees Risk-Reward As Attractive. Read more: 9t0iycCGc $CSCO",END
NEWSNEUTRAL,Details of  new enforcement for #WellsFargo stemming from September action over fraud. 15NdJ4I,END
SUGGESTION,Diverse #smallbiz support: #CDFI orgs that help #entrepreneurs grow #smallbiz share $11.2 million from #WellsFargo ,END
NEWSNEUTRAL,"EnLink Midstream to Present December 6 at the Wells Fargo Pipeline, MLP, and Utility Symposium 8l2nQ",END
NEWSNEUTRAL,Essent Group Ltd. $ESNT Stake Reduced by Wells Fargo &amp; Company MN ,END
NEWSNEGATIVE,Feds 'tightening straitjacket' around Wells Fargo: A key Wells Fargo_—_ https://t.co/17QtaPqjYf #business #news,END
COMPLAINT,"Friend asked for banking recommendations,  _—“redesign_—ù confirms how behind the times they are.  is my pick, best cs &amp; tech!",END
COMPLIMENT,Good morning from #Lincoln #Nebraska! _…—´Ùè I just had the pleasure of talking with this awesome group of —_ 4cobh6Syu,END
NEWSNEGATIVE,Has Wells Fargo's misfortune provided opportunities for your community based FI? Be positioned to take advantage! 8cNtMQY8,END
MISCELLANEOUS,Headed to the Wells Fargo Center to see Stevie Nicks tonight? Get us an autograph! #standback 8FjtD,END
MISCELLANEOUS,Hey  we're so excited you'll be w/ us for  #MplsWinterSkate Opening. Join us Wednesday 1:30p L_—_ https://t.co/7VaXmuNfaV,END
NEWSNEGATIVE,5MXtkXfA Rhode Island Will Join Investors Demanding Wells Fargo Come Clean 5MXtkXfA_—_ 9JBrPmQg,END
COMPLAINT,I have been dealing with a #WellsFargo claim for almost two months. Once this is over I am out. Such a disappointment. So unprofessional.,END
MISCELLANEOUS,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/3ZUtLhr5qe,END
MISCELLANEOUS,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  https://t.co/9nf9fOcwWR,END
MISCELLANEOUS,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  9rhBEk2nD,END
MISCELLANEOUS,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  2IPsRP,END
MISCELLANEOUS,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  7F,END
MISCELLANEOUS,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  6YvYiKr96,END
MISCELLANEOUS,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  ,END
MISCELLANEOUS,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  2UknJB,END
MISCELLANEOUS,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  0QwyARv,END
MISCELLANEOUS,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  1UUK,END
MISCELLANEOUS,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  2g4Fm4,END
MISCELLANEOUS,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  4lMS,END
MISCELLANEOUS,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  1MDeI,END
MISCELLANEOUS,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  8pH,END
MISCELLANEOUS,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  8evEJiCc,END
MISCELLANEOUS,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  ,END
MISCELLANEOUS,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  ,END
MISCELLANEOUS,I just checked in at Wells Fargo with #mPLUSPlaces Download today!  31asmBnp,END
MISCELLANEOUS,"I'm at Wells Fargo in Houston, TX https://t.co/7C6OBT5GXV",END
MISCELLANEOUS,"I'm at Wells fargo in New Boston, TX 5ZBV7Cnyc",END
MISCELLANEOUS,"I'm at Wells Fargo in San Diego, CA 3wbGlyD",END
MISCELLANEOUS,"I'm going to  at Wells Fargo Center in Philadelphia, PA - Oct 10 ",END
COMPLAINT,I'm too busy and it's been doing this for a month _™…• 2sADa30mp,END
REQUEST,If you know anyone who did a loan mod w/ #wellsfargo please share 8nciY14ZM,END
COMPLAINT,"Jesus, give me time and strength to close my  account and find a new bank to fit my needs. Amen",END
SUGGESTION,"Join the Wells Fargo team! See our latest #job opening here: https://t.co/88EOcZmzrG #CustomerService #Chandler, AZ #Veterans #Hiring",END
SUGGESTION,"Join the Wells Fargo team! See our latest #job opening here: 4Q7KSI #Banking #BuenaPark, CA #Veterans #Hiring #CareerArc",END
SUGGESTION,"Join the Wells Fargo team! See our latest #job opening here: 3vfyMvuB #SantaMonica, CA #Veterans #Hiring #CareerArc",END
SUGGESTION,"Join the Wells Fargo team! See our latest #job opening here:  #Banking #Poway, CA #Veterans #Hiring #CareerArc",END
SUGGESTION,"Join the Wells Fargo team! See our latest #job opening here: 46bPsA #MenomoneeFalls, WI #Veterans #Hiring #CareerArc",END
SUGGESTION,"Join the Wells Fargo team! See our latest #job opening here: 94K23OV #Banking #Spokane, WA #Veterans #Hiring #CareerArc",END
SUGGESTION,"Join the Wells Fargo team! See our latest #job opening here: 83T5U #DadeCity, FL #Veterans #Hiring #CareerArc",END
SUGGESTION,"Join the Wells Fargo team! See our latest #job opening here: 3VbWkyWhP #InvestmentBanking #NewYork, NY #Veterans #Hiring",END
SUGGESTION,"Join the Wells Fargo team! See our latest #job opening here: 0StiM1X #Banking #LosAngeles, CA #Veterans #Hiring #CareerArc",END
SUGGESTION,"Join the Wells Fargo team! See our latest #job opening here: 2CpGO #BusinessMgmt #SanFrancisco, CA #Veterans #Hiring",END
MISCELLANEOUS,Just posted a photo @ Wells Fargo Center https://t.co/57PByXqGMB,END
COMPLAINT,"Just put some extra cash in my account and I'll forgive you. I mean, I have been a customer for 19 out of 22 years of my life. #WellsFargo",END
NEWSNEGATIVE,Lawmakers: #WellsFargo Employee Files Show #Bank Knew Of Fake Account Fiasco  0 by_—_ 5WuahW3,END
MISCELLANEOUS,Lawyer accepting social media... finally! Wonder if those lawyers tweet  ? #SM #adlaw #smlaw 8t1nr,END
SUGGESTION,Maria &amp; I are literally making 250X more in interest with my Credit Union than I did at Wells Fargo. Time to switch. https://t.co/7ulx8bPetG,END
NEWSNEUTRAL,MaxLinear Inc. $MXL Shares Bought by Wells Fargo &amp; Company MN 8FDwUu,END
NEWSNEUTRAL,Motorcar Parts of America Inc. $MPAA Shares Sold by Wells Fargo &amp; Company MN 1lLSlbQ50,END
NEWSNEGATIVE,"Natural News announces economic boycott of CNN corp. sponsors, including GEICO, WellsFargo, Sprint, Dodge &amp; ETrade  5xmm",END
NEWSNEGATIVE,"Natural News announces economic boycott of CNN corporate sponsors, GEICO, WellsFargo, Sprint, Dodge and ETrade  1ULvZ",END
NEWSNEGATIVE,"Natural News announces economic boycott of CNN corporate sponsors, incl GEICO, WellsFargo, Sprint, Dodge and ETrade  https://t.co/7AsiXYAoeF",END
NEWSNEGATIVE,"Natural News announces economic boycott of CNN corporate sponsors, including GEICO, WellsFargo, Sprint, Dodge ETrade 4r76WHYVi",END
SUGGESTION,New &amp; Used Car Loan Options _—– Wells Fargo #salinas #auto #mall https://t.co/4khSD4PLBr,END
SUGGESTION,New &amp; Used Car Loan Options _—– Wells Fargo #salinas #auto #mall https://t.co/5gUfl6CU6k,END
SUGGESTION,New &amp; Used Car Loan Options _—– Wells Fargo #salinas #auto #mall 2,END
SUGGESTION,New &amp; Used Car Loan Options _—– Wells Fargo #salinas #auto #mall 1y,END
SUGGESTION,New &amp; Used Car Loan Options _—– Wells Fargo #used #honda #cars 5BYcjWZwl,END
NEWSNEUTRAL,"New post: ""'Massive' Wells Fargo probe won't be complete until spring"" 2HQccNZgA",END
NEWSNEUTRAL,"New post: ""'Massive' Wells Fargo probe won't be complete until spring"" ",END
MISCELLANEOUS,Now with Trump --US authorities may have to work for a living rather than looking the other way! 9xboCCz9l,END
MISCELLANEOUS,oh i thought you was talking about wells fargo; but thank God _™…© 5blIWyLR,END
COMPLAINT,On some real shit: where the fuck is my money wells fargo? _™…__™…_,END
SUGGESTION,Pls see new RICO case Eastern Virginia Alexandria 1:16 cv 1360 CMH/JFA     IF YOU DID A LOAN MOD #wellsfargo_—_ 6KEWIVr,END
COMPLAINT,"Pretty sure Wells Fargo bill pay involves sending a tiny bag of gold via stagecoach to the other company, that's how fucking slow it is.",END
NEWSNEUTRAL,Read  #EquipmentFinance exec's comments on the Monthly Leasing and Finance Index 92JOny,END
SUGGESTION,Refinance rates wells fargo: JkCPzNK 4AEUZulI,END
NEWSNEGATIVE,"Regulator imposes tighter restrictions on Wells Fargo, wona t say why. #WellsFargo  9JaNhck",END
NEWSNEGATIVE,Regulator wants to claw back pay of former wells fargo executives after a phony-account... #news #market 93da,END
COMPLAINT,So  required an ID to make a deposit with no cash back. What's up with that felt like profiling to me.,END
NEWSNEGATIVE,Texas Business News: Wells Fargo: Retail customers opened 44% fewer new accounts last month #SanAntonio_—_ 939Qpdvd,END
COMPLAINT,"They asked me ""what are you thankful for this thanksgiving?"" I said, to finally cancel my  account. _™Èè_™è__™_Û",END
MISCELLANEOUS,this is why I'm broke lol I spend money because I have to _™…é 84Nel,END
NEWSNEGATIVE,"This loan mod fraud may affect as many as 200,000 ppl....stole houses with false docs  #wellsfargo #MeetThePress_—_ 5a",END
NEWSNEGATIVE,This new RICO case seeks to do something about #wellsfargo fraud.. 54Vu  Eastern Virginia Alexan_—_ 2V1nl6,END
NEWSNEUTRAL,Tiffany &amp; Co. $TIF Shares Bought by Wells Fargo &amp; Company MN 7BIN,END
COMPLAINT,Took me too long but I finally went and closed my Wells Fargo accounts #NoDAPL,END
NEWSNEGATIVE,U.S. opens investigation into Wells Fargo scandal 5KmLa,END
SUGGESTION,"Want to work at Wells Fargo? We're #hiring in #Albuquerque, NM! Click for details: 9QeWXTwFa #Job #Banking #Veterans #Jobs",END
SUGGESTION,"Want to work at Wells Fargo? We're #hiring in #CapeCoral, FL! Click for details: https://t.co/64IOt3dKFY #Job #Banking #Veterans #Jobs",END
SUGGESTION,"Want to work at Wells Fargo? We're #hiring in #Charlotte, NC! Click for details: 7hlR #Job #BusinessMgmt #Veterans #Jobs",END
SUGGESTION,"Want to work at Wells Fargo? We're #hiring in #Charlotte, NC! Click for details: 7MJ1CfBB #Job #Veterans #Jobs #CareerArc",END
SUGGESTION,"Want to work at Wells Fargo? We're #hiring in #FieldRep002, NJ! Click for details:  #Job #IT #Veterans #Jobs",END
SUGGESTION,"Want to work at Wells Fargo? We're #hiring in #Minneapolis, MN! Click for details: 6Uyx07EX #Job #Banking #Veterans #Jobs",END
SUGGESTION,"Want to work at Wells Fargo? We're #hiring in #Minneapolis, MN! Click for details:  #Job #Veterans #Jobs #CareerArc",END
SUGGESTION,"Want to work at Wells Fargo? We're #hiring in #Napa, CA! Click for details: 2YTvy #Job #Banking #Veterans #Jobs",END
SUGGESTION,"Want to work at Wells Fargo? We're #hiring in #Oakland, CA! Click for details: 0Empc #Job #Veterans #Jobs #CareerArc",END
SUGGESTION,"Want to work at Wells Fargo? We're #hiring in #Orlando, FL! Click for details: 5ngGzWL #Job #Banking #Veterans #Jobs",END
SUGGESTION,"Want to work at Wells Fargo? We're #hiring in #SpringHill, FL! Click for details:  #Job #Banking #Veterans #Jobs",END
SUGGESTION,"Want to work at Wells Fargo? We're #hiring in #Suwanee, GA! Click for details: 1x43z0 #Job #Veterans #Jobs #CareerArc",END
SUGGESTION,"Want to work at Wells Fargo? We're #hiring in #Wilmington, DE! Click for details: 1K91V2OnW #Job #ProductMgmt #Veterans #Jobs",END
NEWSPOSITIVE,Wells Fargo &amp; Company (WFC) stock rose by 1.5%! Currently priced at 52.465.,END
NEWSNEUTRAL,"Wells Fargo &amp; Company MN Acquires 5,224 Shares of Unum Group $UNM https://t.co/91UEW0r2Ls",END
NEWSNEUTRAL,Wells Fargo &amp; Company MN Boosts Position in Scripps Networks Interactive Inc. $SNI ,END
NEWSNEUTRAL,Wells Fargo &amp; Company MN Decreases Position in Esco Technologies Inc. $ESE 6eNB4qix,END
NEWSNEUTRAL,"Wells Fargo &amp; Company MN Has $25,747,000 Position in Signature Bank $SBNY https://t.co/7rz6WiBHqN",END
NEWSNEUTRAL,"Wells Fargo &amp; Company MN Has $26,842,000 Position in CyberArk Software Ltd. $CYBR 65zNU6Cb4",END
NEWSNEUTRAL,"Wells Fargo &amp; Company MN Has $27,077,000 Position in Apogee Enterprises Inc. $APOG 9FiR",END
NEWSNEUTRAL,Wells Fargo &amp; Company MN Raises Position in Cavium Inc. $CAVM ,END
NEWSNEUTRAL,"Wells Fargo &amp; Company MN Sells 45,635 Shares of Zeltiq Aesthetics Inc. $ZLTQ https://t.co/78BLlEM8ve",END
NEWSNEGATIVE,Wells Fargo braces for losses as prosecutors delve into possible mortgage abuses 9epA  ,END
COMPLAINT,wells fargo can have this chip debt card back.,END
NEWSPOSITIVE,Wells Fargo Commercial Network Services Leader - GTM https://t.co/0hSQwJ0NiP #CiscoSystems #InternetOfThings #Solutions,END
NEWSNEGATIVE,Wells Fargo customer account openings plunge 44% https://t.co/7Wcr5qMroa,END
NEWSNEUTRAL,Wells Fargo goes robo 7WG8hiCYX #Finance #Tech 2Rg8Agr,END
NEWSNEGATIVE,Wells Fargo hit with new sanctions following fake-accounts scandal - Los Angeles Times 9,END
NEWSNEGATIVE,Wells Fargo hit with new sanctions following fake-accounts scandal (Lack of credibility?) 2hhTHI0,END
NEWSNEGATIVE,Wells Fargo hit with new sanctions following fake-accounts scandal | via  9QU4W,END
NEWSNEUTRAL,Wells Fargo Investment Institute's Paul Christopher discusses investment strategies under a   2CLyOlF,END
NEWSNEGATIVE,"Wells Fargo must now get permission before handing executives 'golden ..., #Business 9Fn 79Ic4EEt0",END
NEWSNEGATIVE,Wells Fargo New Account Openings Down 44%; Credit Card Applications Plunge By 50% | Zero Hedge 2OqOSpVPE,END
NEWSNEGATIVE,Wells Fargo New Account Openings Down 44%; Credit Card Applications Plunge By 50% 8FPzedsYM #ZeroHedge #bAgile,END
NEWSNEGATIVE,Wells Fargo New Account Openings Down 44%; Credit Card Applications Plunge By 50% 4hvgom,END
NEWSNEGATIVE,Wells Fargo New Account Openings Down 44%; Credit Card Applications Plunge By 50% 4ccN #ZeroHedge #bAgile,END
NEWSNEGATIVE,Wells Fargo New Account Openings Down 44%; Credit Card Applications Plunge By 50%: While it_—_ 9aCx2XLQ,END
NEWSNEGATIVE,Wells Fargo New Account Openings Down 44%; Credit Card Applications Plunge ByÎ_50% 7fePE2,END
NEWSNEGATIVE,Wells Fargo payouts should be halted in wake of ruling: US lawmakers - Reuters 3M5SsjzAu,END
NEWSNEGATIVE,Wells Fargo payouts should be halted in wake of ruling: US lawmakers 6pQHYRI #Asia #Business,END
NEWSPOSITIVE,Wells Fargo Provides $11.2 Million to Support #Diverse-Owned #Small #Businesses | Business Wire 17kbRJs8Y,END
NEWSNEGATIVE,Wells Fargo Reports Drop in New Customer Accounts - Wall Street Journal #business,END
NEWSNEGATIVE,Wells Fargo Reports Drop in New Customer Accounts - Wall Street Journal  #topstories,END
NEWSNEGATIVE,Wells Fargo sees significant slowdown in #account openings https://t.co/8oF3VAJurp,END
NEWSNEGATIVE,Wells Fargo: Retail customers opened 44% fewer new accounts last month https://t.co/2nevkbn041,END
NEWSNEGATIVE,Wells Fargo: Retail customers opened 44% fewer new accounts last month 2JXp8pvsf,END
NEWSNEGATIVE,Wells Fargo: Retail customers opened 44% fewer new accounts last month 5aGI #PhillyBusiness,END
NEWSNEGATIVE,Wells Fargo: Retail customers opened 44% fewer new accounts last month: Wells Fargo &amp; Co. said retail customers_—_ ,END
NEWSNEUTRAL,Wells Fargo: The Trump Rally And Beyond 4TQf,END
COMPLAINT,Wells Fargo. Unethical.,END
NEWSNEUTRAL,What Do You Get Out of the Wells Fargo Scandal? 6 By ,END
COMPLAINT,Why are you getting rid of the coin machines?  by the beginning of the new year? A lot of people would be setup.,END
NEWSNEGATIVE,Why didn_—Èt CalPERS speak out in the Wells Fargo debacle? 5 via  #corpgov,END
NEWSNEUTRAL,Why is Wells Fargo Investment Institute changing year-end 2017 targets and  equity-sector weights?  ,END
MISCELLANEOUS,You're Safe With Me - said Wells Fargo to their new customers  #mondayactionmovie,END
